srcIp,dstIp,srcPort,dstPort,protocol
10.22.25.21,10.10.242.10,39748,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46599,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58849,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34752,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55509,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52975,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43572,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,51384,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60368,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,51228,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,35593,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,48430,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,45068,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,52388,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,53077,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39906,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,55450,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,39182,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42164,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59623,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43463,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,36137,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,38177,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,51080,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41844,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60183,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50929,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,40867,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43400,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,43883,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,60786,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50335,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,59309,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56259,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,41518,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34291,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,56698,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,42646,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,49283,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,50304,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,47009,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58999,53,"['udp', 'dns']"
10.22.16.2,10.10.242.10,50528,389,"['ldap', 'tcp']"
10.22.25.21,10.10.242.10,39159,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,58921,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,34878,53,"['udp', 'dns']"
10.22.25.21,10.10.242.10,46561,53,"['udp', 'dns']"
