srcIp,dstIp,srcPort,dstPort,protocol
10.22.16.33,10.10.240.125,37442,58625,['tcp']
10.22.16.33,10.10.240.125,46653,48533,['tcp']
10.22.16.33,10.10.240.125,37452,58625,['tcp']
10.22.16.33,10.10.240.125,58542,48533,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,37454,58625,['tcp']
10.22.16.33,10.10.240.125,36320,58625,['tcp']
10.22.16.10,10.10.240.254,0,0,['icmp']
10.22.16.33,10.10.240.125,42229,48533,['tcp']
10.22.16.229,10.10.240.104,38164,12834,['tcp']
10.22.16.33,10.10.240.125,36862,58625,['tcp']
10.22.16.33,10.10.240.125,53572,48533,['tcp']
10.22.16.33,10.10.240.125,36868,58625,['tcp']
10.22.16.33,10.10.240.125,36872,58625,['tcp']
10.22.16.33,10.10.240.125,54817,48533,['tcp']
10.22.16.33,10.10.240.125,36874,58625,['tcp']
10.22.16.33,10.10.240.125,36876,58625,['tcp']
10.22.16.33,10.10.240.125,36880,58625,['tcp']
10.22.30.51,10.10.240.142,42450,9092,['tcp']
10.22.30.51,10.10.240.143,48698,9092,['tcp']
10.22.16.33,10.10.240.125,33902,2181,['tcp']
10.22.16.33,10.10.240.123,47308,2181,['tcp']
10.22.16.33,10.10.240.125,36692,58625,['tcp']
10.22.16.33,10.10.240.125,33910,2181,['tcp']
10.22.16.33,10.10.240.124,51394,2181,['tcp']
10.22.16.33,10.10.240.125,33918,2181,['tcp']
10.22.16.33,10.10.240.124,51400,2181,['tcp']
10.22.25.81,10.10.240.99,40586,8086,"['tcp', 'http']"
10.22.25.81,10.10.240.99,40634,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,36724,58625,['tcp']
10.22.16.33,10.10.240.125,49041,48533,['tcp']
10.22.16.33,10.10.240.125,51862,48533,['tcp']
10.22.16.33,10.10.240.125,36732,58625,['tcp']
10.22.16.33,10.10.240.125,36150,58625,['tcp']
10.22.16.33,10.10.240.125,51438,48533,['tcp']
10.22.16.33,10.10.240.125,48353,48533,['tcp']
10.22.16.33,10.10.240.125,48929,48533,['tcp']
10.22.16.33,10.10.240.125,33971,48533,['tcp']
10.22.16.33,10.10.240.125,36260,58625,['tcp']
10.22.16.33,10.10.240.125,36262,58625,['tcp']
10.22.16.33,10.10.240.125,36800,58625,['tcp']
10.22.16.33,10.10.240.125,57650,48533,['tcp']
10.22.16.33,10.10.240.125,36806,58625,['tcp']
10.22.16.33,10.10.240.125,55532,48533,['tcp']
10.22.16.33,10.10.240.125,36810,58625,['tcp']
10.22.16.33,10.10.240.125,40464,48533,['tcp']
10.22.16.33,10.10.240.125,36268,58625,['tcp']
10.22.16.33,10.10.240.125,48864,48533,['tcp']
10.22.16.33,10.10.240.125,36746,58625,['tcp']
10.22.16.33,10.10.240.125,53381,48533,['tcp']
10.22.16.33,10.10.240.125,36748,58625,['tcp']
10.22.16.33,10.10.240.125,38064,48533,['tcp']
10.22.16.33,10.10.240.125,36754,58625,['tcp']
10.22.16.33,10.10.240.125,33972,2181,['tcp']
10.22.16.33,10.10.240.125,36770,58625,['tcp']
10.22.16.33,10.10.240.125,40459,48533,['tcp']
10.22.16.33,10.10.240.125,36776,58625,['tcp']
10.22.16.237,10.10.240.104,45406,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,35961,48533,['tcp']
10.22.16.33,10.10.240.125,36568,58625,['tcp']
10.22.16.33,10.10.240.125,36580,58625,['tcp']
10.22.25.81,10.10.240.99,40580,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,36584,58625,['tcp']
10.22.16.33,10.10.240.125,47746,48533,['tcp']
10.22.16.33,10.10.240.125,36590,58625,['tcp']
10.22.16.33,10.10.240.125,38801,48533,['tcp']
10.22.16.33,10.10.240.125,33572,48533,['tcp']
10.22.16.226,10.10.240.104,41278,12834,['tcp']
10.22.16.33,10.10.240.125,47908,48533,['tcp']
10.22.16.33,10.10.240.125,36840,58625,['tcp']
10.22.16.33,10.10.240.125,36844,58625,['tcp']
10.22.16.33,10.10.240.125,33389,48533,['tcp']
10.22.16.33,10.10.240.125,36852,58625,['tcp']
10.22.16.33,10.10.240.125,36854,58625,['tcp']
10.22.16.33,10.10.240.125,36662,58625,['tcp']
10.22.16.33,10.10.240.125,36046,58625,['tcp']
10.22.16.33,10.10.240.125,36678,58625,['tcp']
10.22.16.33,10.10.240.125,36680,58625,['tcp']
10.22.15.121,10.10.240.156,9200,54992,['tcp']
10.22.16.33,10.10.240.125,54177,48533,['tcp']
10.22.16.131,10.10.240.104,47464,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,36742,58625,['tcp']
10.22.16.75,10.10.240.104,60396,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,36768,58625,['tcp']
10.22.16.33,10.10.240.125,36896,58625,['tcp']
10.22.16.33,10.10.240.125,36898,58625,['tcp']
10.22.16.33,10.10.240.125,42696,48533,['tcp']
10.22.16.33,10.10.240.125,36916,58625,['tcp']
10.22.16.33,10.10.240.125,36918,58625,['tcp']
10.22.16.33,10.10.240.125,36402,58625,['tcp']
10.22.16.33,10.10.240.125,53100,48533,['tcp']
10.22.16.33,10.10.240.125,36920,58625,['tcp']
10.22.16.33,10.10.240.125,36406,58625,['tcp']
10.22.16.10,10.10.240.103,0,0,['icmp']
10.22.16.33,10.10.240.125,36890,58625,['tcp']
10.22.16.33,10.10.240.125,37952,48533,['tcp']
10.22.16.33,10.10.240.125,36924,58625,['tcp']
10.22.16.33,10.10.240.125,36926,58625,['tcp']
10.22.16.33,10.10.240.125,51538,48533,['tcp']
10.22.16.33,10.10.240.125,36928,58625,['tcp']
10.22.16.131,10.10.240.104,42080,12834,"['tcp', 'http2']"
10.22.16.33,10.10.240.125,41361,48533,['tcp']
10.22.16.33,10.10.240.125,36932,58625,['tcp']
10.22.16.33,10.10.240.125,36242,58625,['tcp']
10.22.16.33,10.10.240.125,36244,58625,['tcp']
10.22.16.33,10.10.240.125,35648,58625,['tcp']
10.22.16.33,10.10.240.125,33824,48533,['tcp']
10.22.16.33,10.10.240.125,36246,58625,['tcp']
10.22.25.81,10.10.240.99,40594,8086,"['tcp', 'http']"
10.22.16.33,10.10.240.125,50740,48533,['tcp']
10.22.25.21,10.10.240.116,33782,3306,"['tcp', 'mysql']"
10.22.16.33,10.10.240.125,36256,58625,['tcp']
10.22.16.33,10.10.240.125,35662,58625,['tcp']
10.22.16.33,10.10.240.125,35668,58625,['tcp']
10.22.16.33,10.10.240.125,49581,48533,['tcp']
